material,P_W,v_mm_per_s,melt_width_um,melt_depth_um,LED_J_per_mm,norm_width,norm_depth,h_mm,t_mm,VED_J_per_mm3
Ti64,370.0,1500.0,230.178,117.132,0.24666666666666667,0.7031900138696255,0.09553996737357259,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,271.038,113.046,0.23870967741935484,0.8280166435506242,0.09220717781402937,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,224.73,95.34,0.23125,0.6865464632454923,0.07776508972267537,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,231.994,139.832,0.22424242424242424,0.7087378640776699,0.11405546492659054,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,219.282,157.992,0.21764705882352942,0.6699029126213593,0.12886786296900488,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,245.16,181.6,0.2846153846153846,0.7489597780859917,0.14812398042414354,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,247.884,160.716,0.2740740740740741,0.7572815533980582,0.13108972267536706,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,242.436,209.748,0.2642857142857143,0.7406380027739251,0.1710831973898858,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,233.356,191.134,0.25517241379310346,0.7128987517337032,0.15590048939641107,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,227.454,172.066,0.24666666666666667,0.694868238557559,0.140347471451876,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,243.344,192.95,0.23870967741935484,0.7434119278779473,0.15738172920065252,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,231.54,204.3,0.23125,0.7073509015256588,0.1666394779771615,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,219.736,143.464,0.22424242424242424,0.6712898751733702,0.11701794453507341,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,213.834,98.064,0.21764705882352942,0.6532593619972261,0.07998694942903752,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,310.536,239.712,0.2846153846153846,0.9486823855755895,0.1955236541598695,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,309.174,238.35,0.2740740740740741,0.9445214979195561,0.1944127243066884,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,271.038,262.866,0.2642857142857143,0.8280166435506242,0.21440946166394778,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,309.174,204.3,0.25517241379310346,0.9445214979195561,0.1666394779771615,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,256.056,183.87,0.24666666666666667,0.782246879334258,0.14997553017944534,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,264.228,208.84,0.23870967741935484,0.8072122052704577,0.1703425774877651,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,237.896,147.55,0.23125,0.726768377253814,0.12035073409461665,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,205.208,172.974,0.22424242424242424,0.6269070735090152,0.14108809135399672,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,236.988,154.36,0.21764705882352942,0.723994452149792,0.12590538336052204,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,280.118,291.468,0.2846153846153846,0.855755894590846,0.23773898858075043,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,327.334,256.056,0.2740740740740741,1.0,0.2088548123980424,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,318.708,272.4,0.2642857142857143,0.9736477115117893,0.2221859706362153,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,291.468,232.902,0.25517241379310346,0.8904299583911235,0.1899690048939641,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,242.436,279.21,0.24666666666666667,0.7406380027739251,0.2277406199021207,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,235.626,205.662,0.23870967741935484,0.7198335644937587,0.1677504078303426,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,246.522,236.988,0.23125,0.753120665742025,0.19330179445350734,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,208.386,133.476,0.22424242424242424,0.6366158113730929,0.10887112561174551,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,213.834,137.562,0.21764705882352942,0.6532593619972261,0.11220391517128875,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,236.988,212.472,0.2846153846153846,0.723994452149792,0.17330505709624797,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,250.608,230.178,0.2740740740740741,0.7656033287101248,0.18774714518760197,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,181.146,196.128,0.2642857142857143,0.5533980582524272,0.15997389885807503,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,200.668,197.036,0.25517241379310346,0.6130374479889044,0.16071451876019577,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,175.698,152.998,0.24666666666666667,0.536754507628294,0.12479445350734093,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,211.11,183.87,0.23870967741935484,0.6449375866851595,0.14997553017944534,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,138.016,153.452,0.23125,0.42163661581137307,0.1251647634584013,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,179.784,128.482,0.22424242424242424,0.5492371705963939,0.10479771615008157,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,179.784,162.986,0.21764705882352942,0.5492371705963939,0.13294127243066883,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,194.766,113.046,0.2846153846153846,0.59500693481276,0.09220717781402937,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,220.19,108.96,0.2740740740740741,0.6726768377253814,0.08887438825448613,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,230.178,157.992,0.2642857142857143,0.7031900138696255,0.12886786296900488,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,215.65,84.444,0.25517241379310346,0.6588072122052705,0.06887765089722675,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,223.822,137.562,0.24666666666666667,0.6837725381414702,0.11220391517128875,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,178.876,80.812,0.23870967741935484,0.5464632454923717,0.06591517128874388,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,196.128,136.2,0.23125,0.5991678224687933,0.11109298531810766,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,199.306,99.426,0.22424242424242424,0.6088765603328711,0.0810978792822186,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,185.232,102.604,0.21764705882352942,0.565880721220527,0.0836900489396411,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,238.35,204.3,0.2846153846153846,0.7281553398058253,0.1666394779771615,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,237.442,224.73,0.2740740740740741,0.7253814147018031,0.18330342577487765,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,221.098,201.576,0.2642857142857143,0.6754507628294036,0.16441761827079934,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,212.018,123.488,0.25517241379310346,0.6477115117891817,0.10072430668841761,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,224.276,84.444,0.24666666666666667,0.6851595006934813,0.06887765089722675,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,224.276,118.494,0.23870967741935484,0.6851595006934813,0.09665089722675367,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,230.178,98.064,0.23125,0.7031900138696255,0.07998694942903752,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,201.122,143.464,0.22424242424242424,0.6144244105409155,0.11701794453507341,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,203.392,118.494,0.21764705882352942,0.6213592233009708,0.09665089722675367,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,246.522,167.526,0.2846153846153846,0.753120665742025,0.13664437194127244,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,155.268,141.648,0.2740740740740741,0.47434119278779474,0.11553670473083197,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,185.232,198.852,0.2642857142857143,0.565880721220527,0.1621957585644372,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,225.184,106.236,0.25517241379310346,0.6879334257975035,0.08665252854812398,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,236.988,104.874,0.24666666666666667,0.723994452149792,0.0855415986949429,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,322.794,98.518,0.23870967741935484,0.9861303744798889,0.08035725938009788,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,227.454,91.254,0.23125,0.694868238557559,0.07443230016313214,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,200.214,132.114,0.22424242424242424,0.6116504854368932,0.10776019575856444,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,213.834,113.046,0.21764705882352942,0.6532593619972261,0.09220717781402937,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,276.486,228.816,0.2846153846153846,0.8446601941747572,0.18663621533442087,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,247.884,271.038,0.2740740740740741,0.7572815533980582,0.22107504078303428,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,252.424,215.196,0.2642857142857143,0.7711511789181692,0.17552691680261012,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,190.68,177.06,0.25517241379310346,0.5825242718446602,0.14442088091353997,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,251.97,271.492,0.24666666666666667,0.7697642163661581,0.22144535073409463,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,217.92,228.816,0.23870967741935484,0.6657420249653259,0.18663621533442087,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,190.68,185.232,0.23125,0.5825242718446602,0.15108646003262644,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,172.974,133.022,0.22424242424242424,0.5284327323162274,0.10850081566068515,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,217.012,81.72,0.21764705882352942,0.6629680998613038,0.0666557911908646,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,227.908,137.562,0.2846153846153846,0.69625520110957,0.11220391517128875,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,222.46,215.196,0.2740740740740741,0.6796116504854369,0.17552691680261012,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,212.472,209.748,0.2642857142857143,0.6490984743411928,0.1710831973898858,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,224.73,197.944,0.25517241379310346,0.6865464632454923,0.16145513866231648,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,223.368,177.06,0.24666666666666667,0.6823855755894591,0.14442088091353997,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,212.472,147.096,0.23870967741935484,0.6490984743411928,0.11998042414355628,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,235.626,162.078,0.23125,0.7198335644937587,0.13220065252854812,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,215.196,147.55,0.22424242424242424,0.6574202496532594,0.12035073409461665,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,179.784,89.892,0.21764705882352942,0.5492371705963939,0.07332137030995106,0.1,0.03,72.54901960784314
Ti64,370.0,1550.0,253.332,147.096,0.23870967741935484,0.7739251040221914,0.11998042414355628,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,215.196,205.662,0.23125,0.6574202496532594,0.1677504078303426,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,204.754,160.716,0.22424242424242424,0.6255201109570041,0.13108972267536706,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,223.368,143.01,0.21764705882352942,0.6823855755894591,0.11664763458401305,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,286.928,267.406,0.2846153846153846,0.8765603328710124,0.21811256117455138,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,253.332,251.97,0.2740740740740741,0.7739251040221914,0.20552202283849919,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,247.884,251.97,0.2642857142857143,0.7572815533980582,0.20552202283849919,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,232.902,200.214,0.25517241379310346,0.711511789181692,0.16330668841761828,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,257.418,238.35,0.24666666666666667,0.7864077669902912,0.1944127243066884,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,215.196,185.232,0.23870967741935484,0.6574202496532594,0.15108646003262644,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,242.89,170.25,0.23125,0.7420249653259362,0.1388662316476346,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,179.784,152.544,0.22424242424242424,0.5492371705963939,0.12442414355628059,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,223.368,138.924,0.21764705882352942,0.6823855755894591,0.11331484502446983,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,205.662,104.874,0.2846153846153846,0.6282940360610264,0.0855415986949429,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,243.798,228.816,0.2740740740740741,0.7447988904299584,0.18663621533442087,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,219.282,113.046,0.2642857142857143,0.6699029126213593,0.09220717781402937,0.1,0.03,88.09523809523809
Ti64,370.0,1300.0,271.038,156.63,0.2846153846153846,0.8280166435506242,0.1277569331158238,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,253.332,143.01,0.2740740740740741,0.7739251040221914,0.11664763458401305,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,256.056,113.046,0.2642857142857143,0.782246879334258,0.09220717781402937,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,251.97,95.34,0.25517241379310346,0.7697642163661581,0.07776508972267537,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,214.288,99.426,0.24666666666666667,0.6546463245492372,0.0810978792822186,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,200.214,85.806,0.23870967741935484,0.6116504854368932,0.06998858075040783,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,215.196,132.114,0.23125,0.6574202496532594,0.10776019575856444,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,257.418,133.476,0.22424242424242424,0.7864077669902912,0.10887112561174551,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,238.35,87.168,0.21764705882352942,0.7281553398058253,0.0710995106035889,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,213.834,136.2,0.2846153846153846,0.6532593619972261,0.11109298531810766,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,200.214,114.408,0.2740740740740741,0.6116504854368932,0.09331810766721044,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,204.3,141.648,0.2642857142857143,0.6241331484049931,0.11553670473083197,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,215.65,162.078,0.25517241379310346,0.6588072122052705,0.13220065252854812,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,228.816,88.53,0.24666666666666667,0.6990291262135923,0.07221044045676998,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,234.264,104.874,0.23870967741935484,0.7156726768377254,0.0855415986949429,0.1,0.03,79.56989247311829
Ti64,370.0,1450.0,227.454,74.91,0.25517241379310346,0.694868238557559,0.06110114192495921,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,204.3,47.67,0.24666666666666667,0.6241331484049931,0.03888254486133769,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,205.662,76.272,0.23870967741935484,0.6282940360610264,0.062212071778140296,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,157.992,118.494,0.23125,0.48266296809986126,0.09665089722675367,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,234.264,68.1,0.22424242424242424,0.7156726768377254,0.05554649265905383,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,193.404,102.15,0.21764705882352942,0.5908460471567267,0.08331973898858075,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,307.812,193.858,0.2846153846153846,0.9403606102635229,0.15812234910277326,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,276.486,208.386,0.2740740740740741,0.8446601941747572,0.16997226753670472,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,262.866,187.956,0.2642857142857143,0.8030513176144244,0.15330831973898856,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,232.448,145.734,0.25517241379310346,0.710124826629681,0.11886949429037522,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,229.27,179.784,0.24666666666666667,0.7004160887656034,0.14664274061990212,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,253.332,156.63,0.23870967741935484,0.7739251040221914,0.1277569331158238,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,212.472,179.784,0.23125,0.6490984743411928,0.14664274061990212,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,257.418,235.172,0.22424242424242424,0.7864077669902912,0.1918205546492659,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,164.802,119.856,0.21764705882352942,0.5034674063800277,0.09776182707993475,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,250.608,238.804,0.2846153846153846,0.7656033287101248,0.1947830342577488,0.1,0.03,94.87179487179488
Ti64,370.0,1600.0,232.902,152.544,0.23125,0.711511789181692,0.12442414355628059,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,200.214,132.114,0.22424242424242424,0.6116504854368932,0.10776019575856444,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,227.454,145.734,0.21764705882352942,0.694868238557559,0.11886949429037522,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,256.056,251.062,0.2846153846153846,0.782246879334258,0.20478140293637848,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,272.4,227.454,0.2740740740740741,0.8321775312066574,0.1855252854812398,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,253.332,213.834,0.2642857142857143,0.7739251040221914,0.17441598694942903,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,250.608,217.92,0.25517241379310346,0.7656033287101248,0.17774877650897225,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,257.418,191.134,0.24666666666666667,0.7864077669902912,0.15590048939641107,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,238.35,204.3,0.23870967741935484,0.7281553398058253,0.1666394779771615,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,232.902,133.476,0.23125,0.711511789181692,0.10887112561174551,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,219.282,171.612,0.22424242424242424,0.6699029126213593,0.13997716150081566,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,175.698,128.028,0.21764705882352942,0.536754507628294,0.1044274061990212,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,260.142,272.4,0.2846153846153846,0.7947295423023578,0.2221859706362153,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,228.816,256.056,0.2740740740740741,0.6990291262135923,0.2088548123980424,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,299.64,295.554,0.2642857142857143,0.9153952843273231,0.24107177814029362,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,212.472,234.264,0.25517241379310346,0.6490984743411928,0.19107993474714519,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,186.14,257.418,0.24666666666666667,0.5686546463245492,0.2099657422512235,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,223.368,217.92,0.23870967741935484,0.6823855755894591,0.17774877650897225,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,213.834,148.458,0.23125,0.6532593619972261,0.12109135399673736,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,190.68,186.594,0.22424242424242424,0.5825242718446602,0.1521973898858075,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,189.318,181.146,0.21764705882352942,0.578363384188627,0.1477536704730832,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,202.938,106.236,0.2846153846153846,0.6199722607489597,0.08665252854812398,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,178.422,118.494,0.2740740740740741,0.5450762829403606,0.09665089722675367,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,281.934,74.91,0.2642857142857143,0.8613037447988905,0.06110114192495921,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,208.386,91.254,0.25517241379310346,0.6366158113730929,0.07443230016313214,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,295.1,81.72,0.24666666666666667,0.9015256588072122,0.0666557911908646,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,230.178,95.794,0.23870967741935484,0.7031900138696255,0.07813539967373573,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,187.048,89.892,0.23125,0.5714285714285714,0.07332137030995106,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,265.59,66.738,0.22424242424242424,0.8113730929264908,0.05443556280587276,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,203.846,93.978,0.21764705882352942,0.622746185852982,0.07665415986949428,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,242.436,122.58,0.2846153846153846,0.7406380027739251,0.0999836867862969,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,253.332,157.992,0.2740740740740741,0.7739251040221914,0.12886786296900488,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,237.442,142.102,0.2642857142857143,0.7253814147018031,0.11590701468189234,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,230.632,105.782,0.25517241379310346,0.7045769764216366,0.08628221859706361,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,228.816,74.91,0.24666666666666667,0.6990291262135923,0.06110114192495921,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,294.192,89.892,0.23870967741935484,0.8987517337031901,0.07332137030995106,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,200.214,80.358,0.23125,0.6116504854368932,0.06554486133768353,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,203.846,86.714,0.22424242424242424,0.622746185852982,0.07072920065252855,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,193.858,148.458,0.21764705882352942,0.5922330097087378,0.12109135399673736,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,210.202,193.404,0.2846153846153846,0.6421636615811372,0.15775203915171288,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,231.54,166.164,0.2740740740740741,0.7073509015256588,0.13553344208809134,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,227.454,140.286,0.2642857142857143,0.694868238557559,0.1144257748776509,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,239.712,148.458,0.25517241379310346,0.7323162274618585,0.12109135399673736,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,222.006,70.824,0.24666666666666667,0.6782246879334258,0.057768352365415984,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,191.134,113.046,0.23870967741935484,0.5839112343966713,0.09220717781402937,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,215.196,104.874,0.23125,0.6574202496532594,0.0855415986949429,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,266.044,108.96,0.22424242424242424,0.812760055478502,0.08887438825448613,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,195.22,113.046,0.21764705882352942,0.5963938973647711,0.09220717781402937,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,228.816,181.146,0.2846153846153846,0.6990291262135923,0.1477536704730832,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,198.852,184.324,0.2740740740740741,0.6074895977808599,0.15034584013050573,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,223.822,112.138,0.2642857142857143,0.6837725381414702,0.09146655791190865,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,266.952,93.978,0.25517241379310346,0.8155339805825242,0.07665415986949428,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,281.026,80.358,0.24666666666666667,0.8585298196948683,0.06554486133768353,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,233.356,62.652,0.23870967741935484,0.7128987517337032,0.05110277324632953,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,258.78,147.55,0.23125,0.7905686546463244,0.12035073409461665,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,229.724,133.476,0.22424242424242424,0.7018030513176143,0.10887112561174551,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,209.748,136.2,0.21764705882352942,0.6407766990291262,0.11109298531810766,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,236.08,208.386,0.2846153846153846,0.7212205270457698,0.16997226753670472,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,236.988,162.078,0.2740740740740741,0.723994452149792,0.13220065252854812,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,209.748,166.164,0.2642857142857143,0.6407766990291262,0.13553344208809134,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,245.16,179.784,0.25517241379310346,0.7489597780859917,0.14664274061990212,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,232.902,156.63,0.24666666666666667,0.711511789181692,0.1277569331158238,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,219.282,140.286,0.23870967741935484,0.6699029126213593,0.1144257748776509,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,204.754,95.34,0.23125,0.6255201109570041,0.07776508972267537,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,162.532,70.824,0.22424242424242424,0.49653259361997226,0.057768352365415984,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,236.988,68.1,0.21764705882352942,0.723994452149792,0.05554649265905383,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,222.006,211.11,0.2846153846153846,0.6782246879334258,0.1721941272430669,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,256.056,231.54,0.2740740740740741,0.782246879334258,0.18885807504078303,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,272.4,162.078,0.2642857142857143,0.8321775312066574,0.13220065252854812,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,228.816,174.336,0.25517241379310346,0.6990291262135923,0.1421990212071778,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,217.92,179.784,0.24666666666666667,0.6657420249653259,0.14664274061990212,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,251.97,165.71,0.23870967741935484,0.7697642163661581,0.135163132137031,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,200.214,129.39,0.23125,0.6116504854368932,0.10553833605220227,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,247.884,117.586,0.22424242424242424,0.7572815533980582,0.09591027732463295,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,227.454,99.426,0.21764705882352942,0.694868238557559,0.0810978792822186,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,251.97,251.97,0.2846153846153846,0.7697642163661581,0.20552202283849919,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,254.694,264.228,0.2740740740740741,0.7780859916782247,0.21552039151712887,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,219.282,220.644,0.2642857142857143,0.6699029126213593,0.17997063621533443,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,220.644,224.73,0.25517241379310346,0.6740638002773925,0.18330342577487765,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,220.644,200.214,0.24666666666666667,0.6740638002773925,0.16330668841761828,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,209.748,183.87,0.23870967741935484,0.6407766990291262,0.14997553017944534,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,257.418,198.852,0.23125,0.7864077669902912,0.1621957585644372,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,177.06,168.888,0.22424242424242424,0.5409153952843273,0.1377553017944535,0.1,0.03,74.74747474747474
